EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,Department_ID,Education_ID,EducationField_ID,EnvironmentSatisfaction_ID,Gender_ID,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,Over18_ID,OverTime_ID,PerformanceRating_ID,RelationshipSatisfaction_ID,StockOptionLevel_ID,WorkLifeBalance_ID,TotalWorkingYears_ID,TrainingTimesLastYear,YearsInCurrentRole_ID,YearsSinceLastPromotion_ID,YearsWithCurrManager_ID,DailyRate,DistanceFromHomeInKm,EmployeeCount,EmployeeNumber,HourlyRate,MonthlyIncome,SalarySlab,MonthlyRate,PercentSalaryHike,StandardHours,NumCompaniesWorked
969,23,3,2,1,2,4,3,4,1,2,3,6,2,2,1,1,1,4,3,4,4,2,1,1,1,658,16.1,1,954,67,9705,5k-10k,20652,12,80,2
970,23,3,2,2,1,4,2,2,1,1,1,3,2,2,1,2,1,3,3,1,1,2,1,1,1,1469,14.5,1,964,35,3617,Upto 5k,25063,14,80,8
971,23,3,1,3,2,1,1,3,2,4,4,6,2,1,1,2,1,3,1,4,6,2,1,1,1,1479,38.6,1,986,100,13194,10k-15k,17071,16,80,4
972,23,3,2,1,2,1,3,1,1,1,2,6,4,3,1,1,1,4,3,4,2,3,3,2,1,300,41.8,1,1066,74,8396,5k-10k,22217,14,80,1
973,23,3,2,1,1,4,4,4,1,1,3,7,3,3,1,1,2,3,3,1,4,6,3,3,1,1492,32.2,1,1092,61,10322,10k-15k,26542,20,80,4
974,23,3,2,1,1,1,2,1,1,2,5,8,1,1,1,1,1,2,1,2,6,2,3,1,2,1308,22.5,1,1128,44,19626,15k+,17544,14,80,1
975,23,3,2,2,1,4,2,3,2,1,3,8,1,1,1,1,1,1,1,4,5,3,3,1,3,593,14.5,1,1166,88,13499,10k-15k,13782,17,80,9
976,23,3,2,2,1,2,2,1,2,2,2,3,3,3,1,2,1,3,3,3,5,3,1,1,1,902,41.8,1,1180,92,4422,Upto 5k,21203,13,80,3
977,23,3,2,2,2,4,2,3,1,1,2,6,2,3,1,1,1,3,4,1,1,2,1,1,1,1184,3.2,1,1212,62,4327,Upto 5k,25440,12,80,5
978,23,3,2,1,2,1,4,3,2,2,2,6,2,2,1,1,1,4,3,2,2,2,1,1,1,107,16.1,1,1239,84,6852,5k-10k,11591,12,80,7
979,23,3,1,1,2,4,3,2,1,2,3,6,2,1,1,2,1,1,1,1,2,2,2,1,1,299,40.2,1,1318,57,9094,5k-10k,17235,12,80,2
980,23,3,2,3,1,2,1,1,1,1,1,3,1,2,1,1,1,4,3,1,2,0,1,1,1,458,25.7,1,1340,74,3544,Upto 5k,8532,16,80,9
981,23,3,2,1,1,1,1,1,1,1,2,3,3,1,1,1,1,1,1,1,2,4,3,2,2,523,3.2,1,1346,98,4661,Upto 5k,22455,13,80,1
982,23,3,2,1,1,4,1,3,1,1,1,1,2,3,1,1,2,1,3,1,2,3,1,1,1,329,1.6,1,1361,88,2387,Upto 5k,6762,22,80,3
983,23,3,2,1,1,3,2,3,2,4,2,7,1,2,1,1,2,4,4,1,4,0,4,3,2,1202,3.2,1,1375,89,6377,5k-10k,13888,20,80,5
984,23,3,2,3,1,4,5,1,1,1,2,1,1,2,1,1,1,1,2,2,4,2,3,1,2,663,14.5,1,1449,81,3975,Upto 5k,23099,11,80,3
985,23,3,2,3,1,3,2,2,1,2,3,8,2,2,1,1,1,1,3,1,5,5,3,1,2,218,12.9,1,1468,55,13757,10k-15k,25178,11,80,2
986,23,3,2,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,3,2,2,3,1,1,1,896,3.2,1,1474,68,2345,Upto 5k,8045,14,80,2
987,23,3,1,1,1,4,1,2,1,1,1,1,4,1,1,1,1,4,1,3,4,3,2,1,1,676,14.5,1,1534,86,2018,Upto 5k,21831,14,80,3
988,23,3,2,1,2,2,2,4,1,1,2,6,4,3,1,1,1,3,1,2,2,5,2,2,1,1342,14.5,1,1548,47,5473,5k-10k,19345,12,80,0
989,23,3,2,1,3,2,2,1,1,1,4,9,3,1,1,2,2,3,1,1,6,2,3,2,2,898,9.7,1,1550,38,16437,15k+,17381,21,80,1
990,23,3,2,3,1,2,1,2,1,1,2,7,3,2,1,2,1,1,1,1,2,2,1,1,1,1142,12.9,1,1552,72,4069,Upto 5k,8841,18,80,3
991,23,3,2,1,2,2,1,2,2,1,2,6,4,3,1,1,1,1,3,1,1,2,2,1,1,118,22.5,1,1598,84,4639,Upto 5k,11262,15,80,1
992,23,3,2,1,1,1,1,4,2,2,3,5,1,3,1,1,1,3,2,1,5,2,5,3,3,884,24.1,1,1628,80,10435,10k-15k,25800,13,80,1
993,23,3,2,1,1,1,1,1,2,1,3,5,3,1,1,2,1,3,1,4,5,2,1,1,1,448,25.7,1,1641,84,7945,5k-10k,19948,15,80,6
994,23,3,1,1,1,1,1,4,1,1,1,1,4,1,1,2,1,4,1,3,2,3,1,1,1,1329,11.3,1,1649,73,2166,Upto 5k,3339,14,80,3
995,23,3,2,1,1,2,1,3,2,1,2,5,4,3,1,2,1,4,3,1,5,3,1,1,1,369,12.9,1,1724,92,6516,5k-10k,5041,16,80,2
996,23,3,2,1,2,4,2,3,1,1,5,9,2,1,1,1,1,4,1,4,6,3,3,3,2,611,11.3,1,1740,88,19833,15k+,4349,14,80,1
997,23,3,2,1,1,2,1,1,2,1,1,1,4,3,1,1,1,3,3,4,2,5,1,1,1,616,3.2,1,1802,99,3377,Upto 5k,25605,17,80,4
998,23,3,2,1,1,1,1,1,2,1,2,7,3,2,1,1,1,3,3,1,4,3,1,1,1,1194,1.6,1,1822,52,6513,5k-10k,9060,17,80,4
999,23,3,2,1,1,1,1,3,2,1,2,7,4,2,1,1,1,4,3,1,4,3,2,2,2,750,19.3,1,1829,47,4448,Upto 5k,10748,12,80,2
1000,23,3,2,1,1,4,1,4,1,1,4,9,4,2,1,1,1,2,3,1,6,3,3,3,4,1137,1.6,1,1892,98,16823,15k+,18991,11,80,2
1001,23,3,2,2,1,1,4,2,2,1,2,1,1,3,1,1,1,2,3,2,2,2,3,2,1,692,17.7,1,1985,73,6323,5k-10k,26849,11,80,1
1002,23,3,2,1,2,2,3,3,2,1,2,6,2,3,1,1,1,1,3,1,4,4,3,1,2,444,3.2,1,1986,92,5677,5k-10k,4258,14,80,3
1003,23,3,2,1,1,4,1,4,1,1,1,1,3,3,1,1,1,1,2,4,2,3,1,1,1,543,1.6,1,2012,83,2406,Upto 5k,4060,19,80,8
1004,23,3,2,1,1,4,1,1,1,2,1,3,1,1,1,1,1,3,1,1,2,2,1,1,1,1322,3.2,1,2048,52,2809,Upto 5k,2725,14,80,2
1005,23,3,2,1,1,4,2,1,2,1,1,3,1,3,1,1,1,4,4,1,5,2,1,1,1,1194,3.2,1,2051,98,2001,Upto 5k,12549,14,80,2
1006,24,3,1,1,2,2,1,3,2,1,2,6,3,1,1,2,1,2,1,3,2,0,2,1,1,1102,1.6,1,1,94,5993,5k-10k,19479,11,80,8
1007,24,3,1,1,1,1,4,3,2,1,5,8,1,3,1,1,1,3,1,1,6,0,5,3,2,1360,19.3,1,58,49,19545,15k+,16280,12,80,1
1008,24,3,2,1,2,3,1,1,1,1,3,6,1,2,1,2,1,1,3,1,4,2,3,1,2,802,14.5,1,176,96,8189,5k-10k,21196,13,80,3
1009,24,3,2,2,1,1,1,2,1,2,4,9,4,2,1,1,1,4,3,4,6,2,2,2,2,857,16.1,1,199,91,17181,15k+,12888,13,80,4
1010,24,3,2,1,1,4,1,1,1,1,1,1,4,3,1,1,2,3,3,1,2,2,1,1,1,933,14.5,1,200,94,2238,Upto 5k,6961,21,80,2
1011,24,3,2,1,1,1,1,4,1,1,1,3,1,2,1,1,1,2,3,1,4,2,3,1,2,465,22.5,1,227,56,2451,Upto 5k,4609,12,80,4
1012,24,3,1,1,2,2,3,3,2,1,1,2,2,1,1,2,2,3,1,4,1,5,1,1,1,1356,32.2,1,248,70,3140,Upto 5k,21728,22,80,1
1013,24,3,2,1,2,1,1,2,2,1,3,9,3,1,1,2,1,1,1,1,5,3,1,1,1,896,9.7,1,298,75,13591,10k-15k,14674,18,80,3
1014,24,3,2,1,1,2,1,1,1,1,2,3,4,2,1,1,1,2,2,4,5,2,1,1,1,1411,30.6,1,334,36,3072,Upto 5k,19877,16,80,2
1015,24,3,2,1,2,4,1,2,1,1,4,9,2,1,1,1,1,4,1,1,6,2,3,1,1,334,3.2,1,410,88,16015,15k+,15896,19,80,1
1016,24,3,2,1,1,1,2,2,1,2,2,5,2,1,1,2,1,3,1,1,2,3,2,1,1,483,9.7,1,466,95,6032,5k-10k,10110,15,80,6
1017,24,3,1,2,2,1,3,4,1,1,2,6,2,1,1,1,1,1,1,1,2,5,3,2,2,143,6.4,1,488,56,9355,5k-10k,9558,18,80,1
1018,24,3,2,1,2,1,3,3,1,4,3,6,4,3,1,1,1,1,3,1,2,2,3,1,1,645,1.6,1,534,49,8392,5k-10k,19566,16,80,1
1019,24,3,2,3,2,2,1,2,1,1,2,6,3,1,1,1,1,3,1,1,5,3,1,1,2,267,16.1,1,599,56,6230,5k-10k,13430,14,80,7
1020,24,3,2,3,1,4,5,4,2,2,2,7,1,1,1,2,1,2,1,1,2,3,3,1,2,509,3.2,1,616,62,6811,5k-10k,2112,17,80,2
1021,24,3,2,1,2,5,1,3,2,1,4,9,4,3,1,1,1,4,3,1,6,2,5,3,2,1276,3.2,1,625,91,16595,15k+,5626,16,80,7
1022,24,3,2,1,3,4,6,3,1,2,5,9,3,2,1,1,1,4,4,4,6,2,2,3,2,427,16.1,1,731,73,19141,15k+,8861,15,80,3
1023,24,3,2,1,3,1,6,2,1,2,5,9,1,3,1,1,1,4,3,1,6,3,3,1,2,314,1.6,1,734,59,19189,15k+,19562,12,80,1
1024,24,3,1,1,1,4,1,3,2,3,1,1,3,2,1,2,1,1,3,4,2,1,3,1,1,1085,3.2,1,927,57,2778,Upto 5k,17725,13,80,4
1025,24,3,2,1,1,1,2,2,1,1,1,1,4,1,1,2,1,1,1,1,5,3,4,1,4,263,9.7,1,957,59,4721,Upto 5k,3119,13,80,2
1026,24,3,2,2,1,1,2,4,1,1,5,8,1,2,1,1,1,4,3,2,6,2,5,1,3,840,14.5,1,999,64,19419,15k+,3735,17,80,2
1027,24,3,2,1,1,2,2,2,2,1,2,5,1,1,1,1,1,4,1,1,2,6,1,1,1,549,11.3,1,1025,42,5003,5k-10k,23371,14,80,6
1028,24,3,2,3,1,3,1,3,2,3,5,8,1,2,1,1,2,4,2,1,6,3,5,1,2,247,11.3,1,1035,55,19973,15k+,20284,22,80,1
1029,24,3,2,1,1,2,4,3,2,4,1,3,1,3,1,1,1,1,1,1,2,3,2,1,2,509,11.3,1,1085,43,3376,Upto 5k,18863,13,80,1
1030,24,3,2,1,1,4,1,3,1,1,1,1,3,3,1,2,1,2,3,1,2,4,1,1,1,167,19.3,1,1158,46,4766,Upto 5k,9051,11,80,3
1031,24,3,1,3,1,2,1,4,1,2,1,3,4,2,1,1,1,2,3,3,1,2,1,1,1,906,8,1,1210,95,2107,Upto 5k,20293,17,80,6
1032,24,3,2,3,2,2,2,1,1,3,2,6,2,1,1,1,1,2,1,1,5,4,1,3,2,256,16.1,1,1329,40,6151,5k-10k,22074,13,80,1
1033,24,3,2,2,2,1,3,1,2,1,2,6,4,2,1,1,1,3,3,1,2,2,1,1,2,1018,1.6,1,1349,66,4103,Upto 5k,4297,17,80,0
1034,24,3,2,2,1,1,1,2,2,1,2,3,3,2,1,2,1,2,2,4,4,4,1,1,1,1200,35.4,1,1392,75,5467,5k-10k,13953,14,80,3
1035,24,3,2,1,1,5,2,3,1,4,1,3,1,3,1,2,1,2,1,4,2,5,1,1,1,1283,8,1,1448,90,2127,Upto 5k,5561,12,80,2
1036,24,3,2,1,2,2,1,2,1,1,3,6,1,1,1,2,1,3,1,1,6,2,1,1,1,1206,37,1,1678,80,7082,5k-10k,11591,16,80,3
1037,24,3,2,1,2,1,3,2,1,1,3,6,1,1,1,1,1,4,1,1,2,3,3,2,2,918,9.7,1,1708,35,9241,5k-10k,15869,12,80,1
1038,24,3,2,3,3,1,6,1,1,3,2,4,2,3,1,1,1,4,3,1,2,4,1,1,1,552,6.4,1,1722,60,6430,5k-10k,20794,19,80,6
1039,24,3,2,1,1,4,1,1,1,1,1,1,4,2,1,1,2,4,2,1,1,2,1,1,1,548,14.5,1,1772,94,2289,Upto 5k,20520,20,80,1
1040,24,3,2,1,1,1,1,3,1,4,2,7,2,1,1,1,1,2,1,3,4,3,1,1,1,447,8,1,1814,85,6870,5k-10k,15530,12,80,3
1041,24,3,2,1,2,3,3,1,2,1,3,6,1,2,1,2,1,3,3,2,6,3,4,3,1,796,6.4,1,1815,81,10447,10k-15k,26458,13,80,0
1042,24,3,2,1,2,1,3,1,2,1,2,6,2,3,1,1,2,1,3,1,4,3,2,1,1,337,12.9,1,1909,54,4393,Upto 5k,26841,21,80,5
1043,24,3,2,1,1,1,1,2,1,1,1,3,3,3,1,1,2,2,3,1,4,3,1,1,1,642,1.6,1,1999,76,2782,Upto 5k,21412,22,80,3
1044,24,3,2,1,1,4,1,4,2,2,4,5,2,3,1,1,2,1,3,1,6,3,3,1,2,582,45.1,1,2034,60,13570,10k-15k,5640,23,80,0
1045,24,3,2,1,2,1,1,1,1,2,2,6,2,2,1,1,1,1,3,1,4,5,2,1,1,930,4.8,1,2037,57,8938,5k-10k,12227,11,80,2
1046,25,3,2,1,2,4,3,1,1,1,2,6,2,3,1,1,1,3,3,1,2,2,3,1,1,691,12.9,1,35,48,6825,5k-10k,21173,11,80,0
1047,25,3,2,3,1,2,2,1,2,1,2,5,1,2,1,1,1,4,3,1,4,5,1,1,1,926,33.8,1,270,36,5265,5k-10k,16439,16,80,2
1048,25,3,2,1,1,2,4,1,1,1,5,9,3,3,1,1,1,3,1,1,6,3,5,3,4,532,6.4,1,319,58,19232,15k+,4933,11,80,1
1049,25,3,2,1,1,2,1,2,2,4,2,3,4,1,1,2,1,1,1,1,2,1,1,1,1,916,27.4,1,347,82,6545,5k-10k,23016,13,80,3
1050,25,3,2,1,1,1,2,2,2,2,1,1,4,2,1,2,1,1,3,1,2,4,2,2,1,269,3.2,1,351,56,2593,Upto 5k,8007,11,80,0
1051,25,3,2,1,2,3,1,3,1,1,2,6,1,3,1,1,2,1,1,1,5,3,5,3,2,635,1.6,1,387,99,4907,Upto 5k,24532,25,80,1
1052,25,3,2,2,2,1,3,1,2,1,4,6,2,3,1,1,1,3,3,2,6,2,2,1,2,555,41.8,1,404,77,13525,10k-15k,14864,14,80,5
1053,25,3,2,1,1,5,1,4,2,1,4,8,3,1,1,1,1,4,1,1,5,2,1,1,1,810,37,1,468,44,15992,15k+,15901,14,80,2
1054,25,3,2,1,3,3,4,1,1,1,1,4,1,2,1,2,1,1,3,1,1,5,1,1,1,544,3.2,1,470,52,2696,Upto 5k,24017,11,80,0
1055,25,3,2,1,1,4,5,4,1,2,2,7,3,1,1,1,2,4,1,1,4,6,1,1,1,1332,3.2,1,477,98,6781,5k-10k,17078,23,80,3
1056,25,3,2,1,1,4,1,3,2,1,1,1,4,2,1,1,1,4,3,1,2,5,1,1,1,201,1.6,1,517,95,2576,Upto 5k,20490,16,80,3
1057,25,3,2,2,1,2,1,4,2,1,2,3,1,2,1,1,1,4,3,1,5,3,2,1,1,532,46.7,1,547,92,4556,Upto 5k,12932,11,80,2
1058,25,3,2,2,1,4,4,2,2,2,2,7,3,3,1,1,1,3,4,2,2,4,2,1,1,1368,45.1,1,551,88,4523,Upto 5k,4386,11,80,0
1059,25,3,2,2,1,2,5,3,1,1,1,1,1,3,1,1,1,3,3,1,2,4,1,1,1,1474,8,1,591,97,2093,Upto 5k,9260,17,80,4
1060,25,3,2,1,1,1,2,2,1,1,3,5,4,3,1,2,2,3,3,4,2,5,3,1,2,319,38.6,1,605,56,7406,5k-10k,6950,21,80,1
1061,25,3,2,1,1,4,1,1,2,1,2,7,3,3,1,1,1,4,2,1,2,4,1,1,1,622,3.2,1,659,81,4089,Upto 5k,5718,13,80,1
1062,25,3,1,2,1,1,2,1,1,4,1,3,1,2,1,2,1,3,1,1,2,2,1,1,1,933,30.6,1,752,57,2759,Upto 5k,20366,12,80,6
1063,25,3,2,2,1,1,1,3,1,1,5,9,3,2,1,1,1,4,3,4,6,4,3,3,2,570,12.9,1,809,66,18430,15k+,16225,13,80,1
1064,25,3,2,1,1,2,1,2,2,2,2,5,3,3,1,2,1,3,3,1,2,4,1,1,1,932,1.6,1,827,43,6062,5k-10k,4051,13,80,9
1065,25,3,2,1,1,1,1,3,1,1,2,5,2,3,1,1,1,3,3,4,2,3,3,2,2,933,46.7,1,836,98,4434,Upto 5k,11806,13,80,1
1066,25,3,2,2,1,3,2,3,1,1,1,3,3,1,1,2,1,3,1,1,2,2,1,1,1,1271,3.2,1,875,35,2515,Upto 5k,9068,14,80,5
1067,25,3,2,1,1,1,1,1,2,4,2,1,3,3,1,2,1,4,3,4,5,1,1,1,1,1265,4.8,1,894,95,5231,5k-10k,23726,13,80,2
1068,25,3,2,1,2,2,2,1,2,2,2,6,1,1,1,1,1,2,1,1,2,6,2,1,1,462,22.5,1,936,68,6244,5k-10k,7824,17,80,7
1069,25,3,2,1,2,2,3,2,1,1,5,9,1,3,1,1,1,4,1,2,6,3,1,1,1,265,8,1,1029,90,18303,15k+,7770,13,80,6
1070,25,3,2,1,1,2,2,2,1,1,4,9,4,3,1,1,1,3,3,1,6,3,2,3,2,469,3.2,1,1109,35,17665,15k+,14399,17,80,0
1071,25,3,2,1,1,1,2,3,1,3,2,1,3,1,1,1,1,2,1,1,5,3,1,1,1,188,46.7,1,1148,56,4272,Upto 5k,9558,19,80,4
1072,25,3,1,2,2,1,1,1,1,1,4,6,4,1,1,2,1,4,1,4,6,2,3,3,3,481,19.3,1,1167,44,13758,10k-15k,2447,12,80,0
1073,25,3,2,1,2,4,3,3,1,1,2,6,4,1,1,1,1,3,1,2,2,3,2,1,1,647,6.4,1,1171,45,5155,5k-10k,2253,13,80,7
1074,25,3,2,3,3,5,2,2,1,4,2,4,4,3,1,1,1,2,3,2,2,3,1,1,1,179,3.2,1,1231,79,6272,5k-10k,12858,16,80,7
1075,25,3,2,2,1,5,2,4,2,1,3,8,4,3,1,2,1,1,1,1,5,6,1,1,1,458,41.8,1,1242,60,13191,10k-15k,23281,17,80,3
1076,25,3,2,1,1,4,2,3,2,4,2,3,2,3,1,2,1,3,1,1,5,2,1,1,1,603,11.3,1,1292,78,2372,Upto 5k,5628,16,80,6
1077,25,3,2,3,1,3,1,1,1,1,4,9,1,3,1,2,1,3,1,4,6,3,3,1,2,495,3.2,1,1334,37,17861,15k+,26582,13,80,0
1078,25,3,2,1,3,1,6,1,2,1,4,9,4,3,1,1,1,1,3,1,6,5,3,1,2,1147,16.1,1,1408,31,16799,15k+,16616,14,80,0
1079,25,3,2,2,1,2,2,4,2,1,1,1,3,1,1,1,1,1,1,1,4,3,3,1,2,748,14.5,1,1480,74,3673,Upto 5k,16458,13,80,1
1080,25,3,2,1,1,1,2,1,1,2,1,1,2,3,1,1,1,4,3,1,1,3,1,1,1,1210,3.2,1,1542,68,4841,Upto 5k,24052,14,80,4
1081,25,3,2,2,1,1,1,2,1,1,3,7,3,3,1,2,1,1,3,3,6,3,3,3,2,288,3.2,1,1547,40,10124,10k-15k,18611,14,80,2
1082,25,3,2,1,1,2,5,2,1,2,5,9,3,1,1,1,2,3,1,1,6,2,1,1,1,1059,14.5,1,1595,93,19613,15k+,26362,22,80,8
1083,25,3,2,1,1,1,2,3,1,1,1,1,2,2,1,1,2,4,4,4,2,6,1,1,1,855,19.3,1,1768,57,2766,Upto 5k,8952,22,80,8
1084,25,3,2,1,1,1,2,3,1,4,2,7,4,3,1,1,1,1,2,4,2,2,1,1,1,1128,20.9,1,1803,95,5538,5k-10k,5696,18,80,5
1085,25,3,2,3,1,4,4,1,1,1,1,3,1,3,1,1,2,4,2,4,2,1,1,1,1,355,16.1,1,1854,38,2936,Upto 5k,6161,22,80,3
1086,25,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1142,12.9,1,1860,81,3968,Upto 5k,13624,13,80,4
1087,25,3,2,1,1,1,2,1,1,1,3,8,4,3,1,1,1,4,3,2,5,3,3,1,2,1396,9.7,1,1911,83,13348,10k-15k,14842,13,80,9
1088,25,3,2,1,2,4,3,3,1,1,2,6,3,2,1,2,1,1,2,1,4,4,1,1,1,419,19.3,1,1943,77,5087,5k-10k,2900,12,80,3
1089,25,3,2,3,1,2,1,2,1,2,2,3,1,1,1,1,1,3,1,1,5,2,3,1,2,335,37,1,1976,37,4332,Upto 5k,14811,12,80,1
1090,25,3,2,1,1,4,1,2,1,1,2,3,4,2,1,2,1,1,3,4,2,3,1,1,1,557,29,1,1998,35,5410,5k-10k,11189,17,80,6
1091,25,3,2,1,1,1,1,4,1,1,5,9,1,3,1,1,1,2,1,4,6,2,2,1,3,300,3.2,1,2031,56,18880,15k+,17312,11,80,5
1092,26,3,2,1,1,2,2,2,2,4,1,3,1,2,1,1,1,3,2,4,2,3,1,1,1,1273,3.2,1,46,72,2645,Upto 5k,21923,12,80,1
1093,26,3,2,2,2,2,1,1,1,1,4,9,3,3,1,2,1,3,2,2,6,3,4,1,3,394,41.8,1,158,92,16959,15k+,19494,12,80,1
1094,26,3,2,2,1,1,2,3,2,4,1,3,1,1,1,1,1,3,1,1,5,2,1,1,1,957,45.1,1,171,72,4739,Upto 5k,16090,12,80,4
1095,26,3,2,3,1,1,2,2,1,4,1,3,3,2,1,1,1,3,4,2,2,3,2,1,1,1344,11.3,1,262,37,2089,Upto 5k,5228,14,80,4
1096,26,3,2,1,2,1,3,2,2,1,4,9,3,3,1,2,2,1,3,1,6,3,4,1,2,1034,25.7,1,327,80,16064,15k+,7744,22,80,5
1097,26,3,2,2,1,4,1,1,2,1,1,1,3,1,1,1,1,2,1,1,2,5,3,1,2,185,16.1,1,430,33,2455,Upto 5k,10675,19,80,0
1098,26,3,2,2,1,4,1,1,2,2,2,1,1,2,1,1,1,4,3,2,2,3,3,1,1,559,16.1,1,448,82,5257,5k-10k,6227,11,80,1
1099,26,3,2,1,1,1,1,1,2,1,3,7,4,3,1,1,1,2,3,4,2,1,1,1,1,1001,11.3,1,451,43,9985,5k-10k,9262,16,80,8
1100,26,3,2,1,1,1,1,4,1,2,4,8,2,2,1,1,1,1,3,1,6,3,3,1,2,982,19.3,1,520,59,14336,10k-15k,4345,11,80,1
1101,26,3,2,2,1,1,2,2,1,1,1,1,3,3,1,1,2,2,3,1,2,1,1,1,1,313,33.8,1,525,61,2258,Upto 5k,15238,20,80,7
1102,26,3,2,1,1,4,5,1,2,1,2,7,1,2,1,2,1,3,1,1,2,3,1,1,1,1473,12.9,1,526,74,4522,Upto 5k,2227,14,80,4
1103,26,3,2,1,1,4,5,3,1,2,4,8,3,2,1,2,1,1,3,4,6,3,1,1,1,782,9.7,1,661,50,16627,15k+,2671,14,80,4
1104,26,3,2,2,1,5,2,2,1,1,2,1,1,2,1,2,1,4,3,1,2,3,3,1,2,1001,14.5,1,663,72,5679,5k-10k,19627,13,80,3
1105,26,3,2,2,2,1,1,2,1,2,2,6,3,3,1,1,1,1,3,1,2,5,1,1,1,775,24.1,1,754,47,6804,5k-10k,23683,18,80,3
1106,26,3,2,1,1,2,1,3,1,1,4,8,4,3,1,1,2,1,3,1,6,3,1,1,1,589,22.5,1,843,94,17159,15k+,5200,24,80,6
1107,26,3,2,2,1,1,1,2,2,1,2,7,3,3,1,1,1,4,3,4,4,2,1,1,1,422,1.6,1,902,33,5562,5k-10k,21782,13,80,4
1108,26,3,2,1,1,1,1,4,2,1,2,5,2,2,1,1,2,1,3,2,1,2,1,1,1,177,12.9,1,920,55,4765,Upto 5k,23814,21,80,4
1109,26,3,2,1,2,1,2,1,1,2,3,6,3,2,1,1,1,1,3,1,5,5,1,1,1,415,40.2,1,1076,79,10798,10k-15k,5268,13,80,5
1110,26,3,2,2,1,1,1,1,2,1,3,5,4,3,1,1,1,1,3,1,5,1,3,1,1,1082,43.5,1,1126,83,10820,10k-15k,11535,11,80,8
1111,26,3,1,1,2,1,3,4,2,3,2,6,1,1,1,1,1,4,1,4,2,2,1,1,1,1372,14.5,1,1188,85,5346,5k-10k,9489,13,80,8
1112,26,3,2,1,1,1,1,1,1,3,5,8,3,3,1,1,1,4,3,1,6,2,3,1,2,920,4.8,1,1255,96,19740,15k+,18625,14,80,3
1113,26,3,2,1,2,4,3,2,2,2,3,6,3,1,1,1,1,3,1,2,6,3,3,3,4,531,6.4,1,1293,56,10231,10k-15k,20364,14,80,3
1114,26,3,2,1,1,1,2,4,2,2,2,3,1,1,1,2,1,2,1,3,5,3,3,1,2,930,9.7,1,1402,73,4081,Upto 5k,20003,14,80,1
1115,26,3,2,1,1,1,4,2,1,4,1,1,2,2,1,1,1,1,3,1,2,0,2,1,1,990,43.5,1,1599,87,4876,Upto 5k,5855,12,80,5
1116,26,3,2,1,1,2,1,1,1,2,4,8,1,3,1,1,2,2,3,1,4,3,3,2,3,1291,24.1,1,1666,65,17603,15k+,3525,24,80,1
1117,26,3,2,1,2,1,2,2,1,1,2,6,3,3,1,2,1,2,3,1,2,3,3,2,2,1179,3.2,1,1706,73,7847,5k-10k,6069,17,80,1
1118,26,3,1,2,1,1,4,1,1,2,1,3,1,3,1,2,1,3,3,1,2,4,1,1,1,807,27.4,1,1767,38,2437,Upto 5k,15587,16,80,9
1119,26,3,2,1,3,1,1,3,1,1,1,4,3,1,1,1,1,4,1,1,2,5,3,1,2,244,3.2,1,1778,97,3539,Upto 5k,5033,13,80,0
1120,26,3,2,3,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,4,2,2,1,1,1,343,14.5,1,1813,52,2438,Upto 5k,24978,13,80,4
1121,26,3,2,2,2,4,1,4,1,1,2,6,3,3,1,1,2,1,3,1,2,5,3,2,2,1422,3.2,1,1849,92,5675,5k-10k,19246,20,80,1
1122,26,3,2,1,1,1,2,4,2,2,5,9,1,3,1,1,1,3,1,1,6,2,4,2,3,823,9.7,1,1866,81,19392,15k+,22539,13,80,7
1123,26,3,2,1,1,1,1,4,1,1,3,7,1,3,1,1,1,4,3,1,2,1,3,1,2,574,17.7,1,1971,30,7510,5k-10k,16873,17,80,1
1124,27,3,2,1,1,4,2,4,2,2,3,7,3,3,1,1,1,3,3,1,6,4,2,1,1,477,11.3,1,36,42,10248,10k-15k,2094,14,80,3
1125,27,3,2,1,1,4,5,2,1,1,2,7,3,3,1,2,1,3,1,2,2,5,1,1,1,1459,16.1,1,40,41,6465,5k-10k,19121,13,80,2
1126,27,3,2,1,2,5,3,3,2,1,2,6,4,2,1,2,2,1,3,4,2,2,1,1,1,1488,1.6,1,68,75,5454,5k-10k,4009,21,80,5
1127,27,3,2,3,1,1,2,3,1,1,2,1,2,3,1,1,1,1,3,2,5,3,1,1,1,489,37,1,132,67,2042,Upto 5k,25043,12,80,4
1128,27,3,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,3,3,3,5,0,1,1,1,920,38.6,1,392,43,3161,Upto 5k,19920,22,80,3
1129,27,3,2,1,3,4,1,4,2,2,2,4,1,1,1,1,1,4,1,2,2,1,1,1,1,1112,1.6,1,665,50,5985,5k-10k,26894,11,80,4
1130,27,3,2,1,1,4,5,2,1,1,5,9,3,3,1,2,1,2,3,2,7,2,1,1,1,1315,4.8,1,671,35,19513,15k+,9358,12,80,4
1131,27,3,2,3,1,1,2,4,1,3,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,381,38.6,1,744,49,3708,Upto 5k,2104,14,80,2
